datetime,true_capacity,true_capacity_Solar,true_capacity_Wind,true_capacity_Storage,true_capacity_Bio/Geo,true_capacity_Gas,true_capacity_Hydro,true_capacity_Nuclear,true_capacity_Shed DR,true_capacity_Offshore Wind,import_capacity,MODEL_YEARS,input_load_mw,PRM,case
2045-01-01 00:00:00,46843.74355770982,380.967,10625.308,22011.686557709825,3766.8540000000003,5063.99,1438.439,635.0,2377.779,543.72,11040,2045,45428.334,27.41771150513646,Baseline2_45_CESM2_2015
2045-01-01 01:00:00,44809.29730770983,207.8,10523.219000000001,20058.666307709827,3766.8540000000003,5063.99,1632.269,635.0,2377.779,543.72,11040,2045,44053.125,26.777152149160425,Baseline2_45_CESM2_2015
2045-01-01 02:00:00,42761.981182709824,86.583,10607.981,18298.940182709826,3766.8540000000003,5063.99,1290.514,635.0,2377.779,634.34,11040,2045,39103.021,37.5903441903116,Baseline2_45_CESM2_2015
2045-01-01 03:00:00,40782.03274520983,17.317,10619.002,17108.030745209824,3766.8540000000003,5063.99,469.1,635.0,2377.779,724.96,11040,2045,34990.282,48.10407285431374,Baseline2_45_CESM2_2015
2045-01-01 04:00:00,38429.05170817863,0.0,10329.144,15167.473708178633,3766.8540000000003,5063.99,318.541,635.0,2377.779,770.27,11040,2045,32568.934,51.890300456805335,Baseline2_45_CESM2_2015
2045-01-01 05:00:00,34876.76686583496,0.0,9977.128,11999.163865834955,3766.8540000000003,5063.99,195.962,635.0,2377.779,860.89,11040,2045,32113.867,42.98112047930871,Baseline2_45_CESM2_2015
2045-01-01 06:00:00,28801.550648573953,0.0,9997.919,6008.907648573954,3766.8540000000003,5063.99,44.901,635.0,2377.779,906.2,11040,2045,33521.806,18.85263773847375,Baseline2_45_CESM2_2015
2045-01-01 07:00:00,43175.97509515458,22313.345,9268.534,4044.602095154579,3766.8540000000003,0.0,44.901,635.0,2377.779,724.96,11040,2045,34727.347,56.11896611380816,Baseline2_45_CESM2_2015
2045-01-01 08:00:00,71307.23939246158,53253.232,6601.818,4450.624392461579,3445.4750000000004,0.0,44.901,635.0,2377.779,498.41,11040,2045,37498.487,119.60149856835977,Baseline2_45_CESM2_2015
2045-01-01 09:00:00,85370.82934120229,67915.974,4185.547,6403.6733412022895,3445.4750000000004,0.0,44.901,635.0,2377.779,362.48,11040,2045,39795.164,142.26770202832256,Baseline2_45_CESM2_2015
2045-01-01 10:00:00,98527.60540506354,77387.969,3943.2889999999998,10466.642405063541,3445.4750000000004,0.0,44.901,635.0,2377.779,226.55,11040,2045,41565.565,163.6018670865259,Baseline2_45_CESM2_2015
2045-01-01 11:00:00,111154.33567262907,84286.213,3720.474,16553.87367262907,3445.4750000000004,0.0,44.901,635.0,2377.779,90.62,11040,2045,42953.29,184.4819003913997,Baseline2_45_CESM2_2015
2045-01-01 12:00:00,113963.75712996586,79165.969,3422.864,24826.45912996586,3445.4750000000004,0.0,44.901,635.0,2377.779,45.31,11040,2045,43210.811,189.2881532123196,Baseline2_45_CESM2_2015
2045-01-01 13:00:00,116763.65546841612,76468.886,2915.268,30876.346468416123,3445.4750000000004,0.0,44.901,635.0,2377.779,0.0,11040,2045,42444.472,201.10789331627478,Baseline2_45_CESM2_2015
2045-01-01 14:00:00,117345.79426879415,72104.331,2364.701,36373.60726879415,3445.4750000000004,0.0,44.901,635.0,2377.779,0.0,11040,2045,41080.276,212.52417648993926,Baseline2_45_CESM2_2015
2045-01-01 15:00:00,109380.68346753487,55202.796,1401.475,46273.25746753486,3445.4750000000004,0.0,44.901,635.0,2377.779,0.0,11040,2045,39771.392,202.78216932295172,Baseline2_45_CESM2_2015
2045-01-01 16:00:00,74948.17540846307,13045.708,920.914,48226.30640846307,3766.8540000000003,5063.99,866.314,635.0,2377.779,45.31,11040,2045,37110.038,131.71136447896677,Baseline2_45_CESM2_2015
2045-01-01 17:00:00,61693.2660903877,559.261,1328.107,46751.6640903877,3766.8540000000003,5063.99,1165.301,635.0,2377.779,45.31,11040,2045,39075.595,86.13476286256856,Baseline2_45_CESM2_2015
2045-01-01 18:00:00,59665.934362262706,0.0,1920.125,44543.557362262705,3766.8540000000003,5063.99,1358.629,635.0,2377.779,0.0,11040,2045,40716.545,73.65406215645926,Baseline2_45_CESM2_2015
2045-01-01 19:00:00,54819.109745101516,0.0,2281.093,39213.18574510152,3766.8540000000003,5063.99,1481.208,635.0,2377.779,0.0,11040,2045,40943.464,60.85378058168578,Baseline2_45_CESM2_2015
2045-01-01 20:00:00,52871.960990340514,0.0,2195.02,36530.695990340515,3766.8540000000003,5063.99,2302.622,635.0,2377.779,0.0,11040,2045,41943.123,52.377687732838865,Baseline2_45_CESM2_2015
2045-01-01 21:00:00,50156.34532847583,0.0,1773.6319999999998,33937.482328475824,3766.8540000000003,5063.99,2601.608,635.0,2377.779,0.0,11040,2045,43510.676,40.646735363237816,Baseline2_45_CESM2_2015
2045-01-01 22:00:00,45717.385236214825,0.0,1746.2060000000001,29525.948236214826,3766.8540000000003,5063.99,2601.608,635.0,2377.779,0.0,11040,2045,42955.165,32.13168948650255,Baseline2_45_CESM2_2015
2045-01-01 23:00:00,40675.690686373826,0.0,1899.4119999999998,25027.247686373827,3766.8540000000003,5063.99,1905.408,635.0,2377.779,0.0,11040,2045,42490.415,21.711427592255394,Baseline2_45_CESM2_2015
2045-01-02 00:00:00,38515.757736004576,34.633,2269.527,21766.366736004573,3766.8540000000003,5063.99,2601.608,635.0,2377.779,0.0,11040,2045,48390.982,2.407009917683779,Baseline2_45_CESM2_2015
2045-01-02 01:00:00,35341.142082926104,69.267,2974.373,17806.961082926104,3766.8540000000003,5063.99,2601.608,635.0,2377.779,45.31,11040,2045,45475.162,1.9922525683935062,Baseline2_45_CESM2_2015
2045-01-02 02:00:00,30287.125373477604,103.9,3047.114,13466.983373477606,3766.8540000000003,5063.99,1780.195,635.0,2377.779,45.31,11040,2045,39275.658,5.223253989729721,Baseline2_45_CESM2_2015
2045-01-02 03:00:00,28234.414736136605,103.9,2969.464,11790.909736136606,3766.8540000000003,5063.99,1481.208,635.0,2377.779,45.31,11040,2045,35218.513,11.516391212021377,Baseline2_45_CESM2_2015
2045-01-02 04:00:00,27609.523898636606,86.583,3749.15,10480.918898636604,3766.8540000000003,5063.99,1358.629,635.0,2377.779,90.62,11040,2045,33658.506,14.82839998494467,Baseline2_45_CESM2_2015
2045-01-02 05:00:00,25594.96010488805,69.267,4577.315,7803.52410488805,3766.8540000000003,5063.99,1165.301,635.0,2377.779,135.93,11040,2045,35204.124,4.0643991166718045,Baseline2_45_CESM2_2015
2045-01-02 06:00:00,23873.53923746805,69.267,5059.530000000001,6375.99123746805,3766.8540000000003,5063.99,343.888,635.0,2377.779,181.24,11040,2045,40321.807,-13.412761393684436,Baseline2_45_CESM2_2015
2045-01-02 07:00:00,43999.869620154575,22689.945,4776.65,4327.580620154579,3766.8540000000003,5063.99,44.901,635.0,2377.779,317.17,11040,2045,46059.677,19.49686407951704,Baseline2_45_CESM2_2015
2045-01-02 08:00:00,68959.65209515458,53668.068,3884.158,4175.102095154579,3766.8540000000003,0.0,44.901,635.0,2377.779,407.79,11040,2045,51932.494,54.04546543663893,Baseline2_45_CESM2_2015
2045-01-02 09:00:00,90630.24444515457,74803.429,3250.849,5386.188445154579,3633.688,0.0,44.901,635.0,2377.779,498.41,11040,2045,54549.701,86.3809380827854,Baseline2_45_CESM2_2015
2045-01-02 10:00:00,103017.03116182436,83219.199,3474.6530000000002,8954.925161824356,3766.8540000000003,0.0,44.901,635.0,2377.779,543.72,11040,2045,54710.668,108.47311014704547,Baseline2_45_CESM2_2015
2045-01-02 11:00:00,111857.69439152085,86340.478,3706.1549999999997,14599.930391520855,3609.731,0.0,44.901,635.0,2377.779,543.72,11040,2045,53433.161,130.00266518299534,Baseline2_45_CESM2_2015
2045-01-02 12:00:00,123217.26908408638,86094.828,3875.7200000000003,26035.590084086383,3609.731,0.0,44.901,635.0,2377.779,543.72,11040,2045,51710.258,159.63372506106307,Baseline2_45_CESM2_2015
2045-01-02 13:00:00,127024.76181642318,83600.212,3549.048,32507.247816423172,3766.8540000000003,0.0,44.901,635.0,2377.779,543.72,11040,2045,49910.248,176.62607850881284,Baseline2_45_CESM2_2015
2045-01-02 14:00:00,126579.9598418012,76633.81,3347.002,39185.583841801206,3766.8540000000003,0.0,44.901,635.0,2377.779,589.03,11040,2045,47610.307,189.05497257516362,Baseline2_45_CESM2_2015
2045-01-02 15:00:00,116307.25498398715,60140.350999999995,4175.627,44441.78298398715,3766.8540000000003,0.0,44.901,635.0,2377.779,724.96,11040,2045,45061.507,182.6076255816015,Baseline2_45_CESM2_2015
2045-01-02 16:00:00,85775.81363272786,19469.676,6393.212,47208.82163272786,3766.8540000000003,5063.99,44.901,635.0,2377.779,815.58,11040,2045,41036.236,135.92761683290803,Baseline2_45_CESM2_2015
2045-01-02 17:00:00,73645.95063272787,5753.0289999999995,7934.686,47208.82163272786,3766.8540000000003,5063.99,44.901,635.0,2377.779,860.89,11040,2045,43658.023,93.97568834651048,Baseline2_45_CESM2_2015
2045-01-02 18:00:00,61062.40862780786,0.0,8852.145,38977.91662780786,3766.8540000000003,5063.99,573.144,635.0,2377.779,815.58,11040,2045,45493.194,58.490539547097654,Baseline2_45_CESM2_2015
2045-01-02 19:00:00,60305.77232367155,0.0,10504.302,36446.544323671544,3766.8540000000003,5063.99,695.723,635.0,2377.779,815.58,11040,2045,45488.237,56.84444381449989,Baseline2_45_CESM2_2015
2045-01-02 20:00:00,57824.513645473045,0.0,10915.169,32846.202645473044,3766.8540000000003,5063.99,1358.629,635.0,2377.779,860.89,11040,2045,45321.374,51.94710038021585,Baseline2_45_CESM2_2015
2045-01-02 21:00:00,54611.75044255357,0.0,11070.721,29309.998442553577,3766.8540000000003,5063.99,1481.208,635.0,2377.779,906.2,11040,2045,47486.382,38.25384810860844,Baseline2_45_CESM2_2015
2045-01-02 22:00:00,51580.65084850458,0.0,11172.460000000001,25603.606848504573,3766.8540000000003,5063.99,2009.451,635.0,2377.779,951.51,11040,2045,47720.127,31.22482018646886,Baseline2_45_CESM2_2015
2045-01-02 23:00:00,49579.23523600458,0.0,10964.802,23868.510236004575,3766.8540000000003,5063.99,2132.03,635.0,2377.779,770.27,11040,2045,49850.876,21.601143450326894,Baseline2_45_CESM2_2015
2045-01-03 00:00:00,41876.3884704382,0.0,10576.765000000001,16310.6724704382,3766.8540000000003,5063.99,2601.608,635.0,2377.779,543.72,11040,2045,50431.645,4.926953047909112,Baseline2_45_CESM2_2015
2045-01-03 01:00:00,37796.90692509873,0.0,10476.835000000001,12512.36092509873,3766.8540000000003,5063.99,2601.608,635.0,2377.779,362.48,11040,2045,44691.097,9.276590201173018,Baseline2_45_CESM2_2015
2045-01-03 02:00:00,34834.07607975926,0.0,11087.914,9418.67707975926,3766.8540000000003,5063.99,2302.622,635.0,2377.779,181.24,11040,2045,38402.465,19.45607158227802,Baseline2_45_CESM2_2015
2045-01-03 03:00:00,33428.883917259256,69.267,11850.293,8093.872917259258,3766.8540000000003,5063.99,1481.208,635.0,2377.779,90.62,11040,2045,34248.056,29.843527227528654,Baseline2_45_CESM2_2015
2045-01-03 04:00:00,33081.09072991826,86.583,12415.017,7241.30872991826,3766.8540000000003,5063.99,1358.629,635.0,2377.779,135.93,11040,2045,31976.676,37.9789779585541,Baseline2_45_CESM2_2015
2045-01-03 05:00:00,32405.24514241826,51.95,12387.902999999998,6687.1491424182595,3766.8540000000003,5063.99,1208.07,635.0,2377.779,226.55,11040,2045,32454.316,33.86584743433897,Baseline2_45_CESM2_2015
2045-01-03 06:00:00,31029.112837574576,0.0,12027.05,6065.575837574579,3766.8540000000003,5063.99,866.314,635.0,2377.779,226.55,11040,2045,36402.144,15.567678754236496,Baseline2_45_CESM2_2015
2045-01-03 07:00:00,47029.40547015458,22234.384,9571.552,5049.635470154579,3766.8540000000003,3258.68,44.901,635.0,2377.779,90.62,11040,2045,41864.076,38.70939243984408,Baseline2_45_CESM2_2015
2045-01-03 08:00:00,75233.36747015458,51963.684,11716.893,5049.635470154579,3445.4750000000004,0.0,44.901,635.0,2377.779,0.0,11040,2045,47745.983,80.69241022884496,Baseline2_45_CESM2_2015
2045-01-03 09:00:00,98267.90641889529,72936.40299999999,12436.421,7002.684418895289,2834.7180000000003,0.0,44.901,635.0,2377.779,0.0,11040,2045,50485.914,116.511691595591,Baseline2_45_CESM2_2015
2045-01-03 10:00:00,110394.36305123208,80902.616,12468.156,11131.193051232081,2834.7180000000003,0.0,44.901,635.0,2377.779,0.0,11040,2045,50913.935,138.50908999909765,Baseline2_45_CESM2_2015
2045-01-03 11:00:00,119140.7039437976,83918.361,12625.415,16704.52994379761,2834.7180000000003,0.0,44.901,635.0,2377.779,0.0,11040,2045,49608.297,162.41719997724897,Baseline2_45_CESM2_2015
2045-01-03 12:00:00,125568.82564417564,83916.734,12637.058,23122.635644175636,2834.7180000000003,0.0,44.901,635.0,2377.779,0.0,11040,2045,47914.62,185.10885747226135,Baseline2_45_CESM2_2015
2045-01-03 13:00:00,129067.61710151243,81143.977,12675.468,30060.23410151243,2130.258,0.0,44.901,635.0,2377.779,0.0,11040,2045,46331.431,202.40295643256184,Baseline2_45_CESM2_2015
2045-01-03 14:00:00,127926.25345025313,74017.469,12442.839,35573.547450253136,2834.7180000000003,0.0,44.901,635.0,2377.779,0.0,11040,2045,44266.186,213.93319824358286,Baseline2_45_CESM2_2015
2045-01-03 15:00:00,122097.67367399385,58290.512,11951.485,46667.738673993845,2130.258,0.0,44.901,635.0,2377.779,0.0,11040,2045,41871.53,217.96706180546508,Baseline2_45_CESM2_2015
2045-01-03 16:00:00,87038.56348615607,19409.888,11003.35,48825.31748615607,3766.8540000000003,975.474,44.901,635.0,2377.779,0.0,11040,2045,38124.017,157.2618816274163,Baseline2_45_CESM2_2015
2045-01-03 17:00:00,75894.02648615607,5839.612,9340.573,48825.31748615607,3766.8540000000003,5063.99,44.901,635.0,2377.779,0.0,11040,2045,40868.629,112.7157886459956,Baseline2_45_CESM2_2015
2045-01-03 18:00:00,67357.48112682285,86.583,7791.776,47590.59812682285,3766.8540000000003,5063.99,44.901,635.0,2377.779,0.0,11040,2045,42441.836,84.71745927019474,Baseline2_45_CESM2_2015
2045-01-03 19:00:00,62047.87927190285,86.583,5837.373,43413.98627190285,3766.8540000000003,5063.99,866.314,635.0,2377.779,0.0,11040,2045,42514.863,71.9113602033784,Baseline2_45_CESM2_2015
2045-01-03 20:00:00,57670.90051480149,103.9,4164.062,40351.24551480149,3766.8540000000003,5063.99,1208.07,635.0,2377.779,0.0,11040,2045,42629.205,61.182692745035936,Baseline2_45_CESM2_2015
2045-01-03 21:00:00,51994.587127460494,86.583,2818.715,35887.03712746049,3766.8540000000003,5063.99,1358.629,635.0,2377.779,0.0,11040,2045,44959.364,40.20346712969626,Baseline2_45_CESM2_2015
2045-01-03 22:00:00,46578.499652619495,0.0,2074.072,31179.596652619493,3766.8540000000003,5063.99,1481.208,635.0,2377.779,0.0,11040,2045,45592.501,26.37714183001169,Baseline2_45_CESM2_2015
2045-01-03 23:00:00,43706.8167901195,0.0,2416.87,27242.884790119493,3766.8540000000003,5063.99,2203.439,635.0,2377.779,0.0,11040,2045,48215.23,13.546729508745461,Baseline2_45_CESM2_2015
2045-01-04 00:00:00,38103.13328544613,0.0,3040.885,20617.017285446127,3766.8540000000003,5063.99,2601.608,635.0,2377.779,0.0,11040,2045,49066.887,0.15539254700655133,Baseline2_45_CESM2_2015
2045-01-04 01:00:00,33789.46485244766,34.633,3576.797,15920.331852447658,3766.8540000000003,5063.99,2414.08,635.0,2377.779,0.0,11040,2045,43419.459,3.2474053913192593,Baseline2_45_CESM2_2015
2045-01-04 02:00:00,30468.842689947658,103.9,4287.079,12641.573689947656,3766.8540000000003,5063.99,1592.667,635.0,2377.779,0.0,11040,2045,37356.078,11.116704194556132,Baseline2_45_CESM2_2015
2045-01-04 03:00:00,29693.32813994766,173.167,5604.603999999999,10590.726139947656,3766.8540000000003,5063.99,1481.208,635.0,2377.779,0.0,11040,2045,32991.772,23.465111664652806,Baseline2_45_CESM2_2015
2045-01-04 04:00:00,28668.002614947658,225.117,6269.526,9164.435614947657,3766.8540000000003,5063.99,1165.301,635.0,2377.779,0.0,11040,2045,30499.875,30.190706076492646,Baseline2_45_CESM2_2015
2045-01-04 05:00:00,26678.432407251665,225.117,6135.489,7451.120407251664,3766.8540000000003,5063.99,977.773,635.0,2377.779,45.31,11040,2045,30530.954,23.54161094098684,Baseline2_45_CESM2_2015
2045-01-04 06:00:00,24621.747444751665,225.117,5888.586,6315.701444751663,3766.8540000000003,5063.99,167.48,635.0,2377.779,181.24,11040,2045,33905.346,5.180308275726393,Baseline2_45_CESM2_2015
2045-01-04 07:00:00,42280.81274475166,20114.737,5319.397999999999,4686.293744751663,3766.8540000000003,5063.99,44.901,635.0,2377.779,271.86,11040,2045,39585.425,34.69809341380484,Baseline2_45_CESM2_2015
2045-01-04 08:00:00,66916.99409515457,46300.54,4090.6079999999997,4456.082095154579,3766.8540000000003,5063.99,44.901,635.0,2377.779,181.24,11040,2045,45517.639,71.26765756711275,Baseline2_45_CESM2_2015
2045-01-04 09:00:00,87861.00347015458,65435.118,4471.437,6065.9244701545795,3766.8540000000003,5063.99,44.901,635.0,2377.779,0.0,11040,2045,48359.713,104.51114643743766,Baseline2_45_CESM2_2015
2045-01-04 10:00:00,104748.60238855766,77619.505,5470.625,9769.94838855766,3766.8540000000003,5063.99,44.901,635.0,2377.779,0.0,11040,2045,48975.235,136.4227601737034,Baseline2_45_CESM2_2015
2045-01-04 11:00:00,109501.88370000198,75408.52,6366.494000000001,15838.345700001979,3766.8540000000003,5063.99,44.901,635.0,2377.779,0.0,11040,2045,47719.587,152.6046248053278,Baseline2_45_CESM2_2015
2045-01-04 12:00:00,114727.6461364463,74549.939,5794.775,22494.408136446298,3766.8540000000003,5063.99,44.901,635.0,2377.779,0.0,11040,2045,46206.702,172.18485780795675,Baseline2_45_CESM2_2015
2045-01-04 13:00:00,115936.04962984938,68252.837,4614.787,31089.281629849374,3766.8540000000003,5063.99,44.901,635.0,2377.779,90.62,11040,2045,44888.199,182.87178469746442,Baseline2_45_CESM2_2015
2045-01-04 14:00:00,118024.03121089039,65560.931,4344.904,35957.81221089039,3766.8540000000003,5063.99,44.901,635.0,2377.779,271.86,11040,2045,43043.421,199.84612796201858,Baseline2_45_CESM2_2015
2045-01-04 15:00:00,107988.6058706974,49427.396,5530.795,40643.48087069739,3766.8540000000003,5063.99,44.901,635.0,2377.779,498.41,11040,2045,40873.981,191.20874198844834,Baseline2_45_CESM2_2015
2045-01-04 16:00:00,83934.5540305044,16727.077,7275.365,47409.248030504394,3766.8540000000003,5063.99,44.901,635.0,2377.779,634.34,11040,2045,37477.055,153.42053699391374,Baseline2_45_CESM2_2015
2045-01-04 17:00:00,74065.3520305044,6413.786,7719.454,47409.248030504394,3766.8540000000003,5063.99,44.901,635.0,2377.779,634.34,11040,2045,40001.481,112.75550280376967,Baseline2_45_CESM2_2015
2045-01-04 18:00:00,66829.82482285069,675.35,6531.173000000001,46279.02482285068,3766.8540000000003,5063.99,866.314,635.0,2377.779,634.34,11040,2045,41797.188,86.30398012146338,Baseline2_45_CESM2_2015
2045-01-04 19:00:00,56573.53035543068,744.616,5436.736,36615.525355430684,3766.8540000000003,5063.99,1208.07,635.0,2377.779,724.96,11040,2045,41843.103,61.58823200906173,Baseline2_45_CESM2_2015
2045-01-04 20:00:00,52736.39941301068,606.083,4557.401000000001,33489.902413010685,3766.8540000000003,5063.99,1287.88,635.0,2377.779,951.51,11040,2045,41415.035,53.99334906516601,Baseline2_45_CESM2_2015
2045-01-04 21:00:00,49073.675838010684,450.233,4369.152,29884.78883801068,3766.8540000000003,5063.99,1438.439,635.0,2377.779,1087.44,11040,2045,43517.191,38.13776683796223,Baseline2_45_CESM2_2015
2045-01-04 22:00:00,46433.50392838321,398.283,4524.531,26754.12192838321,3766.8540000000003,5063.99,1780.195,635.0,2377.779,1132.75,11040,2045,44076.166,30.39587864421604,Baseline2_45_CESM2_2015
2045-01-04 23:00:00,46606.24329088321,450.233,5849.211,24728.81829088321,3766.8540000000003,5063.99,2601.608,635.0,2377.779,1132.75,11040,2045,47008.03,22.63062989638837,Baseline2_45_CESM2_2015
2045-01-05 00:00:00,38358.520921309566,554.133,8578.986,18259.756921309563,3766.8540000000003,866.487,2186.775,635.0,2377.779,1132.75,11040,2045,47955.112,3.0099166931558097,Baseline2_45_CESM2_2015
2045-01-05 01:00:00,37201.04288505405,588.766,11272.919,14496.29188505405,3766.8540000000003,866.487,2064.196,635.0,2377.779,1132.75,11040,2045,42551.215,13.37171661268439,Baseline2_45_CESM2_2015
2045-01-05 02:00:00,35168.75717565756,536.816,12411.328000000001,12289.793175657564,3766.8540000000003,866.487,1287.88,635.0,2377.779,996.82,11040,2045,36833.147,25.454274041958907,Baseline2_45_CESM2_2015
2045-01-05 03:00:00,35026.275183237565,571.45,14025.481,10802.343183237565,3766.8540000000003,866.487,1165.301,635.0,2377.779,815.58,11040,2045,33193.776,38.77985795661683,Baseline2_45_CESM2_2015
2045-01-05 04:00:00,34560.850753317565,623.4,14985.394,9875.818753317564,3766.8540000000003,866.487,750.468,635.0,2377.779,679.65,11040,2045,31810.078,43.353470410596174,Baseline2_45_CESM2_2015
2045-01-05 05:00:00,33911.773723397564,554.133,15158.922999999999,9097.253723397564,3766.8540000000003,866.487,866.314,635.0,2377.779,589.03,11040,2045,33513.083,34.13201561729658,Baseline2_45_CESM2_2015
2045-01-05 06:00:00,31825.672924915576,554.133,15515.946,7656.782924915578,3766.8540000000003,866.487,44.901,635.0,2377.779,407.79,11040,2045,38348.13,11.78034737265045,Baseline2_45_CESM2_2015
2045-01-05 07:00:00,49319.817532654575,21908.859,15102.963,4697.146532654579,3766.8540000000003,514.455,44.901,635.0,2377.779,271.86,11040,2045,44506.271,35.620927515258636,Baseline2_45_CESM2_2015
2045-01-05 08:00:00,78265.39253265457,52765.507,14073.034,4697.146532654579,3445.4750000000004,0.0,44.901,635.0,2377.779,226.55,11040,2045,50192.55,77.92559360433883,Baseline2_45_CESM2_2015
2045-01-05 09:00:00,97121.67648139529,70346.542,14051.301,6650.195481395289,2834.7180000000003,0.0,44.901,635.0,2377.779,181.24,11040,2045,52856.649,104.63211067617112,Baseline2_45_CESM2_2015
2045-01-05 10:00:00,112412.62356373208,80350.454,14817.751,11170.78056373208,2834.7180000000003,0.0,44.901,635.0,2377.779,181.24,11040,2045,53593.55,130.3497782172147,Baseline2_45_CESM2_2015
2045-01-05 11:00:00,119877.92690629761,81029.445,14990.894999999999,17602.70890629761,2834.7180000000003,0.0,44.901,635.0,2377.779,362.48,11040,2045,52306.093,150.29192470234318,Baseline2_45_CESM2_2015
2045-01-05 12:00:00,126186.99913167563,79985.149,15031.256,24598.546131675637,2834.7180000000003,0.0,44.901,635.0,2377.779,679.65,11040,2045,50736.242,170.47135089681186,Baseline2_45_CESM2_2015
2045-01-05 13:00:00,130702.04258901243,77333.895,15062.868999999999,32301.76058901243,2130.258,0.0,44.901,635.0,2377.779,815.58,11040,2045,49197.572,188.10780050083045,Baseline2_45_CESM2_2015
2045-01-05 14:00:00,135972.10440898716,73586.771,14956.350999999999,41363.35840898715,2328.294,0.0,44.901,635.0,2377.779,679.65,11040,2045,47280.695,210.9347364902042,Baseline2_45_CESM2_2015
2045-01-05 15:00:00,122749.38308272786,56437.435,15062.123,44904.32708272786,2834.7180000000003,0.0,44.901,635.0,2377.779,453.1,11040,2045,44685.268,199.4037835528431,Baseline2_45_CESM2_2015
2045-01-05 16:00:00,92014.86154865607,20652.706,15838.242999999999,48472.82854865607,3766.8540000000003,0.0,44.901,635.0,2377.779,226.55,11040,2045,39753.16,159.23690481123026,Baseline2_45_CESM2_2015
2045-01-05 17:00:00,80176.31548615608,6569.636,16700.734,48825.31748615607,3766.8540000000003,866.487,343.888,635.0,2377.779,90.62,11040,2045,42546.366,114.39272977192945,Baseline2_45_CESM2_2015
2045-01-05 18:00:00,73576.73134373607,606.083,16565.886,47593.34134373607,3766.8540000000003,866.487,1165.301,635.0,2377.779,0.0,11040,2045,43935.144,92.59463754969387,Baseline2_45_CESM2_2015
2045-01-05 19:00:00,66924.3100408166,588.766,13415.074,43986.470040816595,3766.8540000000003,866.487,1287.88,635.0,2377.779,0.0,11040,2045,43427.608,79.52706499703278,Baseline2_45_CESM2_2015
2045-01-05 20:00:00,54120.67493773813,571.45,11080.615,33341.28193773813,3766.8540000000003,866.487,1481.208,635.0,2377.779,0.0,11040,2045,42286.01,54.0951131065289,Baseline2_45_CESM2_2015
2045-01-05 21:00:00,50176.907225314455,571.45,9100.761,31078.38122531445,3766.8540000000003,866.487,1780.195,635.0,2377.779,0.0,11040,2045,43743.61,39.944799309692215,Baseline2_45_CESM2_2015
2045-01-05 22:00:00,47019.73901297345,554.133,8107.513,28110.365012973452,3766.8540000000003,866.487,2601.608,635.0,2377.779,0.0,11040,2045,44126.989,31.57421416850682,Baseline2_45_CESM2_2015
2045-01-05 23:00:00,40885.697233809566,571.45,7518.921,22547.598233809564,3766.8540000000003,866.487,2601.608,635.0,2377.779,0.0,11040,2045,47102.236,10.240408191682384,Baseline2_45_CESM2_2015
2045-01-06 00:00:00,49355.0910210864,623.4,7472.611,28577.8850210864,3766.8540000000003,3330.423,2571.139,635.0,2377.779,0.0,11040,2045,48168.1,25.384001073503843,Baseline2_45_CESM2_2015
2045-01-06 01:00:00,46438.6245783887,744.616,8117.936,24864.408578388702,3766.8540000000003,3330.423,2601.608,635.0,2377.779,0.0,11040,2045,42873.641,34.06518139756008,Baseline2_45_CESM2_2015
2045-01-06 02:00:00,42525.62811575352,883.15,9276.866999999998,20214.34911575352,3766.8540000000003,3330.423,2041.206,635.0,2377.779,0.0,11040,2045,37062.044,44.529611253371556,Baseline2_45_CESM2_2015
2045-01-06 03:00:00,39840.99937025505,969.733,10449.898000000001,16872.87337025505,3766.8540000000003,3330.423,1438.439,635.0,2377.779,0.0,11040,2045,33298.728,52.80163065164244,Baseline2_45_CESM2_2015
2045-01-06 04:00:00,40187.48690791405,1021.683,11763.916000000001,15933.202907914048,3766.8540000000003,3330.423,1358.629,635.0,2377.779,0.0,11040,2045,31959.442,60.28905294377183,Baseline2_45_CESM2_2015
2045-01-06 05:00:00,36600.383408073045,1056.316,13481.664,10787.046408073049,3766.8540000000003,3330.423,1165.301,635.0,2377.779,0.0,11040,2045,33635.43,41.63750369200883,Baseline2_45_CESM2_2015
2045-01-06 06:00:00,33459.337365653046,1073.633,14536.917000000001,7133.832365653049,3766.8540000000003,3330.423,604.899,635.0,2377.779,0.0,11040,2045,38290.036,16.216493935009737,Baseline2_45_CESM2_2015
2045-01-06 07:00:00,49260.00147015458,22412.761,14024.386,4923.635470154579,3766.8540000000003,1074.685,44.901,635.0,2377.779,0.0,11040,2045,44223.855,36.35175284957536,Baseline2_45_CESM2_2015
2045-01-06 08:00:00,76541.52747015459,52373.82,12419.537999999999,4923.635470154579,3766.8540000000003,0.0,44.901,635.0,2377.779,0.0,11040,2045,49617.316,76.51403689420562,Baseline2_45_CESM2_2015
2045-01-06 09:00:00,98020.88480170778,73921.921,11550.273,6871.466801707789,2619.544,0.0,44.901,635.0,2377.779,0.0,11040,2045,52441.538,107.96660235576574,Baseline2_45_CESM2_2015
2045-01-06 10:00:00,113662.9667504485,83072.038,12328.984,12369.546750448499,2834.7180000000003,0.0,44.901,635.0,2377.779,0.0,11040,2045,52253.526,138.64986020359373,Baseline2_45_CESM2_2015
